Station,Date_Time,Timezone,Temp,Spec_cond,Salinity,DO_pct,DO_conc,Depth,pH,Turbidity,Chlorophyll,Phycocyanin,Project,Comments
Beach Haven,2019-11-03 20:15:00,EST,12.58,46.28,29.99,99.4,8.78,1.91,8.12,3.85,,,BBP Real-time 2019,
Beach Haven,2019-11-03 20:30:00,EST,12.54,46.28,29.98,99.3,8.78,1.89,8.11,3.69,,,BBP Real-time 2019,
Beach Haven,2019-11-03 20:45:00,EST,12.49,46.27,29.98,99,8.77,1.88,8.11,3.72,,,BBP Real-time 2019,
Beach Haven,2019-11-03 21:00:00,EST,12.44,46.24,29.95,98.7,8.75,1.87,8.11,3.6,,,BBP Real-time 2019,
Beach Haven,2019-11-03 21:15:00,EST,12.38,46.21,29.93,98.5,8.74,1.87,8.11,3.3,,,BBP Real-time 2019,
Beach Haven,2019-11-03 21:30:00,EST,12.32,46.19,29.91,98.3,8.73,1.87,8.1,3.26,,,BBP Real-time 2019,
Beach Haven,2019-11-03 21:45:00,EST,12.27,46.17,29.89,98.1,8.73,1.87,8.1,3.22,,,BBP Real-time 2019,
Beach Haven,2019-11-03 22:00:00,EST,12.23,46.15,29.88,97.9,8.72,1.88,8.1,3.24,,,BBP Real-time 2019,
Beach Haven,2019-11-03 22:15:00,EST,12.19,46.16,29.89,97.5,8.69,1.89,8.1,3.16,,,BBP Real-time 2019,
Beach Haven,2019-11-03 22:30:00,EST,12.15,46.16,29.88,97.3,8.68,1.92,8.09,2.69,,,BBP Real-time 2019,
Beach Haven,2019-11-03 22:45:00,EST,12.17,46.17,29.89,96.9,8.64,1.94,8.09,3.02,,,BBP Real-time 2019,
Beach Haven,2019-11-03 23:00:00,EST,12.25,46.22,29.93,96.8,8.62,1.96,8.1,2.94,,,BBP Real-time 2019,
Beach Haven,2019-11-03 23:15:00,EST,12.22,46.23,29.94,96.6,8.61,2,8.1,3.1,,,BBP Real-time 2019,
Beach Haven,2019-11-03 23:30:00,EST,12.21,46.26,29.96,96.6,8.61,2.02,8.1,2.92,,,BBP Real-time 2019,
Beach Haven,2019-11-03 23:45:00,EST,12.19,46.27,29.96,96.5,8.6,2.05,8.1,2.95,,,BBP Real-time 2019,
Beach Haven,2019-11-04 00:00:00,EST,12.19,46.3,29.98,96.6,8.6,2.08,8.1,2.78,,,BBP Real-time 2019,
Beach Haven,2019-11-04 00:15:00,EST,12.18,46.31,29.99,96.1,8.57,2.11,8.1,2.76,,,BBP Real-time 2019,
Beach Haven,2019-11-04 00:30:00,EST,12.19,46.33,30.01,95.7,8.53,2.13,8.1,2.75,,,BBP Real-time 2019,
Beach Haven,2019-11-04 00:45:00,EST,12.2,46.32,30,95.7,8.53,2.15,8.1,2.76,,,BBP Real-time 2019,
Beach Haven,2019-11-04 01:00:00,EST,12.19,46.32,30,95.6,8.51,2.18,8.1,2.63,,,BBP Real-time 2019,
Beach Haven,2019-11-04 01:15:00,EST,12.18,46.32,30,95.4,8.5,2.21,8.09,2.78,,,BBP Real-time 2019,
Beach Haven,2019-11-04 01:30:00,EST,12.17,46.32,30,95.1,8.48,2.23,8.09,2.6,,,BBP Real-time 2019,
Beach Haven,2019-11-04 01:45:00,EST,12.18,46.32,30,95.3,8.49,2.25,8.09,2.68,,,BBP Real-time 2019,
Beach Haven,2019-11-04 02:00:00,EST,12.14,46.33,30,95.1,8.48,2.26,8.09,2.63,,,BBP Real-time 2019,
Beach Haven,2019-11-04 02:15:00,EST,12.13,46.33,30,95,8.48,2.28,8.09,2.84,,,BBP Real-time 2019,
Beach Haven,2019-11-04 02:30:00,EST,12.13,46.32,30,94.9,8.47,2.29,8.09,2.56,,,BBP Real-time 2019,
Beach Haven,2019-11-04 02:45:00,EST,12.13,46.35,30.02,94.7,8.44,2.29,8.09,2.67,,,BBP Real-time 2019,
Beach Haven,2019-11-04 03:00:00,EST,12.29,46.44,30.09,94.9,8.43,2.29,8.09,2.97,,,BBP Real-time 2019,
Beach Haven,2019-11-04 03:15:00,EST,12.21,46.4,30.06,94.4,8.4,2.28,8.09,3.52,,,BBP Real-time 2019,
Beach Haven,2019-11-04 03:30:00,EST,12.24,46.43,30.08,94,8.36,2.28,8.09,2.91,,,BBP Real-time 2019,
Beach Haven,2019-11-04 03:45:00,EST,12.37,46.45,30.1,93.3,8.28,2.26,8.09,2.83,,,BBP Real-time 2019,
Beach Haven,2019-11-04 04:00:00,EST,12.49,46.42,30.08,93.9,8.3,2.24,8.09,2.9,,,BBP Real-time 2019,
Beach Haven,2019-11-04 04:15:00,EST,12.25,46.39,30.05,93.4,8.31,2.22,8.08,4.2,,,BBP Real-time 2019,
Beach Haven,2019-11-04 04:30:00,EST,12.31,46.4,30.06,93.4,8.29,2.19,8.08,3.09,,,BBP Real-time 2019,
Beach Haven,2019-11-04 04:45:00,EST,12.22,46.38,30.05,93.2,8.3,2.18,8.08,2.96,,,BBP Real-time 2019,
Beach Haven,2019-11-04 05:00:00,EST,12.12,46.36,30.03,93.2,8.31,2.15,8.08,2.96,,,BBP Real-time 2019,
Beach Haven,2019-11-04 05:15:00,EST,12.07,46.37,30.03,92.9,8.3,2.13,8.08,2.75,,,BBP Real-time 2019,
Beach Haven,2019-11-04 05:30:00,EST,12.07,46.39,30.04,92.9,8.3,2.11,8.08,2.78,,,BBP Real-time 2019,
Beach Haven,2019-11-04 05:45:00,EST,11.99,46.37,30.03,92.8,8.3,2.08,8.08,2.81,,,BBP Real-time 2019,
Beach Haven,2019-11-04 06:00:00,EST,11.94,46.37,30.02,92.6,8.29,2.06,8.07,2.73,,,BBP Real-time 2019,
Beach Haven,2019-11-04 06:15:00,EST,11.87,46.36,30.01,92.2,8.27,2.04,8.07,2.78,,,BBP Real-time 2019,
Beach Haven,2019-11-04 06:30:00,EST,11.79,46.34,30,91.8,8.25,2.02,8.07,2.72,,,BBP Real-time 2019,
Beach Haven,2019-11-04 06:45:00,EST,11.74,46.33,29.99,91.6,8.24,2.01,8.06,2.76,,,BBP Real-time 2019,
Beach Haven,2019-11-04 07:00:00,EST,11.65,46.3,29.97,91.5,8.24,1.99,8.06,2.71,,,BBP Real-time 2019,
Beach Haven,2019-11-04 07:15:00,EST,11.59,46.29,29.95,91.4,8.25,1.98,8.06,2.66,,,BBP Real-time 2019,
Beach Haven,2019-11-04 07:30:00,EST,11.54,46.29,29.95,91.1,8.23,1.97,8.06,2.73,,,BBP Real-time 2019,
Beach Haven,2019-11-04 07:45:00,EST,11.54,46.27,29.94,91.3,8.25,1.95,8.06,2.79,,,BBP Real-time 2019,
Beach Haven,2019-11-04 08:00:00,EST,11.53,46.27,29.94,91.5,8.27,1.94,8.06,2.64,,,BBP Real-time 2019,
Beach Haven,2019-11-04 08:15:00,EST,11.51,46.27,29.93,91.8,8.3,1.93,8.06,2.62,,,BBP Real-time 2019,
Beach Haven,2019-11-04 08:30:00,EST,11.49,46.26,29.93,92,8.32,1.93,8.06,2.64,,,BBP Real-time 2019,
Beach Haven,2019-11-04 08:45:00,EST,11.5,46.26,29.92,92.4,8.35,1.92,8.07,2.51,,,BBP Real-time 2019,
Beach Haven,2019-11-04 09:00:00,EST,11.49,46.25,29.92,92.4,8.36,1.93,8.07,2.66,,,BBP Real-time 2019,
Beach Haven,2019-11-04 09:15:00,EST,11.48,46.24,29.91,92.7,8.39,1.94,8.07,2.43,,,BBP Real-time 2019,
Beach Haven,2019-11-04 09:30:00,EST,11.47,46.24,29.91,92.4,8.36,1.96,8.07,2.5,,,BBP Real-time 2019,
Beach Haven,2019-11-04 09:45:00,EST,11.56,46.27,29.93,92.2,8.33,1.98,8.06,2.46,,,BBP Real-time 2019,
Beach Haven,2019-11-04 10:00:00,EST,11.71,46.26,29.94,93.2,8.39,2,8.07,2.51,,,BBP Real-time 2019,
Beach Haven,2019-11-04 10:15:00,EST,11.74,46.27,29.94,93.5,8.41,2.03,8.07,2.44,,,BBP Real-time 2019,
Beach Haven,2019-11-04 10:30:00,EST,11.8,46.27,29.95,93.9,8.44,2.05,8.08,2.51,,,BBP Real-time 2019,
Beach Haven,2019-11-04 10:45:00,EST,11.86,46.28,29.96,94.3,8.46,2.08,8.08,2.39,,,BBP Real-time 2019,
Beach Haven,2019-11-04 11:00:00,EST,11.96,46.29,29.97,94.6,8.47,2.11,8.08,2.31,,,BBP Real-time 2019,
Beach Haven,2019-11-04 11:15:00,EST,12.05,46.29,29.97,95.1,8.5,2.14,8.08,2.36,,,BBP Real-time 2019,
Beach Haven,2019-11-04 11:30:00,EST,12.15,46.27,29.96,95.9,8.55,2.16,8.09,2.33,,,BBP Real-time 2019,
Beach Haven,2019-11-04 11:45:00,EST,12.22,46.24,29.94,96.5,8.6,2.19,8.09,2.36,,,BBP Real-time 2019,
Beach Haven,2019-11-04 12:00:00,EST,12.28,46.25,29.95,96.9,8.62,2.22,8.09,2.44,,,BBP Real-time 2019,
Beach Haven,2019-11-04 12:15:00,EST,12.32,46.27,29.97,97.2,8.64,2.24,8.1,2.41,,,BBP Real-time 2019,
Beach Haven,2019-11-04 12:30:00,EST,12.34,46.29,29.98,97.3,8.64,2.27,8.1,2.4,,,BBP Real-time 2019,
Beach Haven,2019-11-04 12:45:00,EST,12.37,46.3,29.99,97.4,8.64,2.3,8.1,2.71,,,BBP Real-time 2019,
Beach Haven,2019-11-04 13:00:00,EST,12.42,46.3,29.99,97.5,8.64,2.32,8.1,2.49,,,BBP Real-time 2019,
Beach Haven,2019-11-04 13:15:00,EST,12.49,46.3,30,98.1,8.68,2.34,8.1,2.53,,,BBP Real-time 2019,
Beach Haven,2019-11-04 13:30:00,EST,12.54,46.3,30,99,8.75,2.37,8.11,2.4,,,BBP Real-time 2019,
Beach Haven,2019-11-04 13:45:00,EST,12.58,46.31,30,99.8,8.82,2.39,8.12,2.38,,,BBP Real-time 2019,
Beach Haven,2019-11-04 14:00:00,EST,12.62,46.31,30.01,100.4,8.86,2.41,8.12,2.42,,,BBP Real-time 2019,
Beach Haven,2019-11-04 14:15:00,EST,12.64,46.31,30.01,100.8,8.9,2.43,8.12,2.4,,,BBP Real-time 2019,
Beach Haven,2019-11-04 14:30:00,EST,12.76,46.31,30.02,101.5,8.94,2.45,8.13,2.55,,,BBP Real-time 2019,
Beach Haven,2019-11-04 14:45:00,EST,12.88,46.29,30,102,8.95,2.46,8.13,2.63,,,BBP Real-time 2019,
Beach Haven,2019-11-04 15:00:00,EST,13.15,46.31,30.03,102.6,8.95,2.46,8.14,3.63,,,BBP Real-time 2019,
Beach Haven,2019-11-04 15:15:00,EST,12.75,46.33,30.03,101.6,8.94,2.47,8.13,2.27,,,BBP Real-time 2019,
Beach Haven,2019-11-04 15:30:00,EST,13,46.31,30.02,103.1,9.03,2.46,8.15,2.6,,,BBP Real-time 2019,
Beach Haven,2019-11-04 15:45:00,EST,13.41,46.38,30.08,101.8,8.83,2.45,8.14,3.18,,,BBP Real-time 2019,
Beach Haven,2019-11-04 16:00:00,EST,13.5,46.38,30.09,101.6,8.8,2.44,8.14,3.1,,,BBP Real-time 2019,
Beach Haven,2019-11-04 16:15:00,EST,13.64,46.42,30.12,100.2,8.65,2.41,8.13,3.28,,,BBP Real-time 2019,
Beach Haven,2019-11-04 16:30:00,EST,13.46,46.38,30.09,100.2,8.69,2.39,8.14,2.96,,,BBP Real-time 2019,
Beach Haven,2019-11-04 16:45:00,EST,13.29,46.3,30.03,103.5,9.01,2.35,8.15,2.82,,,BBP Real-time 2019,
Beach Haven,2019-11-04 17:00:00,EST,13.31,46.31,30.03,102.8,8.94,2.33,8.15,3.27,,,BBP Real-time 2019,
Beach Haven,2019-11-04 17:15:00,EST,13.29,46.28,30.01,101.9,8.87,2.3,8.14,3.14,,,BBP Real-time 2019,
Beach Haven,2019-11-04 17:30:00,EST,13.14,46.21,29.96,101.9,8.9,2.27,8.14,3.31,,,BBP Real-time 2019,
Beach Haven,2019-11-04 17:45:00,EST,13.08,46.2,29.95,101.7,8.89,2.24,8.14,2.89,,,BBP Real-time 2019,
Beach Haven,2019-11-04 18:00:00,EST,12.98,46.2,29.94,102.1,8.95,2.21,8.14,2.68,,,BBP Real-time 2019,
Beach Haven,2019-11-04 18:15:00,EST,12.92,46.2,29.94,101.9,8.94,2.18,8.14,2.65,,,BBP Real-time 2019,
Beach Haven,2019-11-04 18:30:00,EST,12.83,46.22,29.95,102.3,8.99,2.15,8.15,2.52,,,BBP Real-time 2019,
Beach Haven,2019-11-04 18:45:00,EST,12.79,46.24,29.96,102.5,9.02,2.12,8.15,2.66,,,BBP Real-time 2019,
Beach Haven,2019-11-04 19:00:00,EST,12.75,46.27,29.99,102.8,9.05,2.09,8.15,2.63,,,BBP Real-time 2019,
Beach Haven,2019-11-04 19:15:00,EST,12.67,46.31,30.01,102.6,9.05,2.06,8.15,2.78,,,BBP Real-time 2019,
Beach Haven,2019-11-04 19:30:00,EST,12.62,46.3,30,102.4,9.04,2.03,8.15,2.75,,,BBP Real-time 2019,
Beach Haven,2019-11-04 19:45:00,EST,12.57,46.31,30.01,102.2,9.03,2,8.14,2.5,,,BBP Real-time 2019,
Beach Haven,2019-11-04 20:00:00,EST,12.53,46.31,30.01,102.3,9.04,1.98,8.15,2.73,,,BBP Real-time 2019,
Beach Haven,2019-11-04 20:15:00,EST,12.51,46.31,30,102.1,9.04,1.96,8.15,2.47,,,BBP Real-time 2019,
Beach Haven,2019-11-04 20:30:00,EST,12.48,46.32,30.01,101.8,9.02,1.93,8.14,2.55,,,BBP Real-time 2019,
Beach Haven,2019-11-04 20:45:00,EST,12.44,46.33,30.02,101.5,8.99,1.91,8.14,2.74,,,BBP Real-time 2019,
Beach Haven,2019-11-04 21:00:00,EST,12.41,46.33,30.01,101.3,8.99,1.9,8.14,2.59,,,BBP Real-time 2019,
Beach Haven,2019-11-04 21:15:00,EST,12.37,46.33,30.01,101.3,8.99,1.88,8.14,2.33,,,BBP Real-time 2019,
Beach Haven,2019-11-04 21:30:00,EST,12.33,46.32,30.01,101.5,9.01,1.87,8.14,2.48,,,BBP Real-time 2019,
Beach Haven,2019-11-04 21:45:00,EST,12.31,46.32,30.01,101.2,8.99,1.85,8.14,2.43,,,BBP Real-time 2019,
Beach Haven,2019-11-04 22:00:00,EST,12.29,46.33,30.01,100.9,8.97,1.85,8.14,2.24,,,BBP Real-time 2019,
Beach Haven,2019-11-04 22:15:00,EST,12.26,46.31,30,100.6,8.95,1.85,8.13,2.4,,,BBP Real-time 2019,
Beach Haven,2019-11-04 22:30:00,EST,12.24,46.31,30,100.2,8.92,1.85,8.13,2.1,,,BBP Real-time 2019,
Beach Haven,2019-11-04 22:45:00,EST,12.21,46.33,30.01,99.9,8.89,1.87,8.13,1.91,,,BBP Real-time 2019,
Beach Haven,2019-11-04 23:00:00,EST,12.21,46.33,30.01,99.4,8.86,1.88,8.13,2.17,,,BBP Real-time 2019,
Beach Haven,2019-11-04 23:15:00,EST,12.22,46.33,30,99.1,8.82,1.9,8.12,1.97,,,BBP Real-time 2019,
Beach Haven,2019-11-04 23:30:00,EST,12.3,46.31,30,98.9,8.79,1.93,8.12,2.13,,,BBP Real-time 2019,
Beach Haven,2019-11-04 23:45:00,EST,12.27,46.33,30.01,99,8.81,1.96,8.12,2.21,,,BBP Real-time 2019,
Beach Haven,2019-11-05 00:00:00,EST,12.26,46.33,30.01,98.9,8.8,1.98,8.12,2.23,,,BBP Real-time 2019,
Beach Haven,2019-11-05 00:15:00,EST,12.23,46.35,30.02,98.7,8.79,2,8.12,2.06,,,BBP Real-time 2019,
Beach Haven,2019-11-05 00:30:00,EST,12.28,46.33,30.01,98.7,8.78,2.03,8.12,2.05,,,BBP Real-time 2019,
Beach Haven,2019-11-05 00:45:00,EST,12.29,46.3,29.99,98.4,8.74,2.06,8.12,2,,,BBP Real-time 2019,
Beach Haven,2019-11-05 01:00:00,EST,12.3,46.29,29.98,98.2,8.73,2.08,8.12,2,,,BBP Real-time 2019,
Beach Haven,2019-11-05 01:15:00,EST,12.31,46.29,29.98,98,8.71,2.1,8.12,2.09,,,BBP Real-time 2019,
Beach Haven,2019-11-05 01:30:00,EST,12.31,46.29,29.99,97.9,8.7,2.13,8.12,2.12,,,BBP Real-time 2019,
Beach Haven,2019-11-05 01:45:00,EST,12.32,46.3,29.99,97.8,8.68,2.15,8.12,2.03,,,BBP Real-time 2019,
Beach Haven,2019-11-05 02:00:00,EST,12.34,46.3,29.99,97.9,8.69,2.17,8.12,2.05,,,BBP Real-time 2019,
Beach Haven,2019-11-05 02:15:00,EST,12.34,46.3,29.99,97.7,8.68,2.19,8.13,2.12,,,BBP Real-time 2019,
Beach Haven,2019-11-05 02:30:00,EST,12.35,46.31,30,97.8,8.69,2.21,8.13,2.07,,,BBP Real-time 2019,
Beach Haven,2019-11-05 02:45:00,EST,12.35,46.31,30,97.8,8.68,2.22,8.13,2.18,,,BBP Real-time 2019,
Beach Haven,2019-11-05 03:00:00,EST,12.37,46.31,30,97.9,8.69,2.24,8.13,2.03,,,BBP Real-time 2019,
Beach Haven,2019-11-05 03:15:00,EST,12.37,46.31,30,97.7,8.67,2.25,8.13,2.04,,,BBP Real-time 2019,
Beach Haven,2019-11-05 03:30:00,EST,12.4,46.3,30,97.6,8.66,2.26,8.13,2.16,,,BBP Real-time 2019,
Beach Haven,2019-11-05 03:45:00,EST,12.4,46.31,30,97.3,8.63,2.27,8.13,2.12,,,BBP Real-time 2019,
Beach Haven,2019-11-05 04:00:00,EST,12.64,46.34,30.03,96.7,8.53,2.27,8.12,2.84,,,BBP Real-time 2019,
Beach Haven,2019-11-05 04:15:00,EST,12.48,46.32,30.01,96.7,8.56,2.28,8.12,2.32,,,BBP Real-time 2019,
Beach Haven,2019-11-05 04:30:00,EST,13.03,46.23,29.96,96.8,8.47,2.27,8.11,3.08,,,BBP Real-time 2019,
Beach Haven,2019-11-05 04:45:00,EST,13.09,46.18,29.94,96.5,8.44,2.26,8.11,2.67,,,BBP Real-time 2019,
Beach Haven,2019-11-05 05:00:00,EST,13.11,46.17,29.93,95.8,8.37,2.24,8.11,2.75,,,BBP Real-time 2019,
Beach Haven,2019-11-05 05:15:00,EST,12.84,46.29,30,95.5,8.39,2.22,8.11,2.9,,,BBP Real-time 2019,
Beach Haven,2019-11-05 05:30:00,EST,12.72,46.29,30,95.7,8.43,2.19,8.11,2.86,,,BBP Real-time 2019,
Beach Haven,2019-11-05 05:45:00,EST,12.73,46.3,30.01,95.4,8.4,2.16,8.1,2.76,,,BBP Real-time 2019,
Beach Haven,2019-11-05 06:00:00,EST,12.74,46.29,30,95.4,8.4,2.14,8.1,2.8,,,BBP Real-time 2019,
Beach Haven,2019-11-05 06:15:00,EST,12.61,46.27,29.98,95.2,8.4,2.12,8.1,2.57,,,BBP Real-time 2019,
Beach Haven,2019-11-05 06:30:00,EST,12.56,46.26,29.97,95,8.4,2.1,8.1,2.65,,,BBP Real-time 2019,
Beach Haven,2019-11-05 06:45:00,EST,12.54,46.27,29.97,95.1,8.41,2.08,8.1,2.58,,,BBP Real-time 2019,
Beach Haven,2019-11-05 07:00:00,EST,12.52,46.28,29.98,94.6,8.37,2.05,8.1,2.24,,,BBP Real-time 2019,
Beach Haven,2019-11-05 07:15:00,EST,12.48,46.28,29.98,94.5,8.36,2.03,8.1,2.33,,,BBP Real-time 2019,
Beach Haven,2019-11-05 07:30:00,EST,12.46,46.29,29.99,94.2,8.34,2.01,8.09,2.27,,,BBP Real-time 2019,
Beach Haven,2019-11-05 07:45:00,EST,12.41,46.29,29.98,94,8.33,1.99,8.09,2.28,,,BBP Real-time 2019,
Beach Haven,2019-11-05 08:00:00,EST,12.39,46.29,29.99,93.9,8.33,1.97,8.09,2.28,,,BBP Real-time 2019,
Beach Haven,2019-11-05 08:15:00,EST,12.35,46.28,29.98,93.8,8.33,1.94,8.09,2.3,,,BBP Real-time 2019,
Beach Haven,2019-11-05 08:30:00,EST,12.31,46.28,29.97,93.9,8.35,1.92,8.08,2.18,,,BBP Real-time 2019,
Beach Haven,2019-11-05 08:45:00,EST,12.29,46.27,29.97,94.1,8.37,1.91,8.08,2.27,,,BBP Real-time 2019,
Beach Haven,2019-11-05 09:00:00,EST,12.3,46.28,29.97,94.1,8.36,1.9,8.08,2.11,,,BBP Real-time 2019,
Beach Haven,2019-11-05 09:15:00,EST,12.32,46.28,29.98,94.3,8.38,1.89,8.08,2.04,,,BBP Real-time 2019,
Beach Haven,2019-11-05 09:30:00,EST,12.34,46.28,29.98,94.6,8.4,1.88,8.09,2.04,,,BBP Real-time 2019,
Beach Haven,2019-11-05 09:45:00,EST,12.34,46.29,29.98,94.5,8.4,1.88,8.09,2.43,,,BBP Real-time 2019,
Beach Haven,2019-11-05 10:00:00,EST,12.34,46.28,29.98,94.8,8.42,1.88,8.09,2.05,,,BBP Real-time 2019,
Beach Haven,2019-11-05 10:15:00,EST,12.34,46.28,29.98,94.6,8.4,1.88,8.09,1.77,,,BBP Real-time 2019,
Beach Haven,2019-11-05 10:30:00,EST,12.35,46.28,29.98,94.3,8.37,1.89,8.09,1.77,,,BBP Real-time 2019,
Beach Haven,2019-11-05 10:45:00,EST,12.34,46.29,29.98,94.4,8.38,1.91,8.08,2.17,,,BBP Real-time 2019,
Beach Haven,2019-11-05 11:00:00,EST,12.38,46.28,29.98,94,8.34,1.93,8.08,2.42,,,BBP Real-time 2019,
Beach Haven,2019-11-05 11:15:00,EST,12.55,46.23,29.95,94.8,8.38,1.94,8.09,2.02,,,BBP Real-time 2019,
Beach Haven,2019-11-05 11:30:00,EST,12.52,46.26,29.97,95.1,8.42,1.97,8.09,2.16,,,BBP Real-time 2019,
Beach Haven,2019-11-05 11:45:00,EST,12.53,46.26,29.97,95.8,8.48,1.99,8.09,2.27,,,BBP Real-time 2019,
Beach Haven,2019-11-05 12:00:00,EST,12.56,46.25,29.97,95.7,8.47,2.02,8.09,2.06,,,BBP Real-time 2019,
Beach Haven,2019-11-05 12:15:00,EST,12.6,46.25,29.97,95.9,8.47,2.05,8.09,2.19,,,BBP Real-time 2019,
Beach Haven,2019-11-05 12:30:00,EST,12.67,46.23,29.96,96.3,8.49,2.08,8.1,2.05,,,BBP Real-time 2019,
Beach Haven,2019-11-05 12:45:00,EST,12.74,46.21,29.94,96.9,8.54,2.11,8.1,2.09,,,BBP Real-time 2019,
Beach Haven,2019-11-05 13:00:00,EST,12.81,46.19,29.93,97.5,8.58,2.14,8.1,2.21,,,BBP Real-time 2019,
Beach Haven,2019-11-05 13:15:00,EST,12.84,46.18,29.93,97.7,8.59,2.16,8.1,2.13,,,BBP Real-time 2019,
Beach Haven,2019-11-05 13:30:00,EST,12.88,46.18,29.93,98,8.61,2.19,8.11,2.15,,,BBP Real-time 2019,
Beach Haven,2019-11-05 13:45:00,EST,12.93,46.18,29.93,98.5,8.64,2.21,8.11,2.25,,,BBP Real-time 2019,
Beach Haven,2019-11-05 14:00:00,EST,12.99,46.18,29.93,98.6,8.64,2.24,8.11,2.28,,,BBP Real-time 2019,
Beach Haven,2019-11-05 14:15:00,EST,13.03,46.18,29.93,98.9,8.66,2.27,8.11,2.23,,,BBP Real-time 2019,
Beach Haven,2019-11-05 14:30:00,EST,13.08,46.17,29.93,99.6,8.71,2.29,8.12,2.26,,,BBP Real-time 2019,
Beach Haven,2019-11-05 14:45:00,EST,13.11,46.17,29.93,100.1,8.75,2.32,8.12,2.21,,,BBP Real-time 2019,
Beach Haven,2019-11-05 15:00:00,EST,13.15,46.17,29.93,100.7,8.8,2.35,8.13,2.35,,,BBP Real-time 2019,
Beach Haven,2019-11-05 15:15:00,EST,13.17,46.17,29.93,100.9,8.81,2.36,8.13,2.18,,,BBP Real-time 2019,
Beach Haven,2019-11-05 15:30:00,EST,13.6,45.91,29.75,100.2,8.68,2.37,8.12,3.67,,,BBP Real-time 2019,
Beach Haven,2019-11-05 15:45:00,EST,13.52,45.95,29.78,100.5,8.72,2.39,8.13,3.57,,,BBP Real-time 2019,
Beach Haven,2019-11-05 16:00:00,EST,13.68,45.83,29.7,99.7,8.62,2.39,8.12,3.76,,,BBP Real-time 2019,
Beach Haven,2019-11-05 16:15:00,EST,13.62,45.96,29.79,102.3,8.85,2.4,8.14,2.81,,,BBP Real-time 2019,
Beach Haven,2019-11-05 16:30:00,EST,13.75,45.75,29.64,98.8,8.54,2.39,8.11,3.31,,,BBP Real-time 2019,
Beach Haven,2019-11-05 16:45:00,EST,13.79,45.73,29.63,98.4,8.5,2.39,8.11,3.12,,,BBP Real-time 2019,
Beach Haven,2019-11-05 17:00:00,EST,13.8,45.73,29.63,97.9,8.45,2.37,8.11,2.97,,,BBP Real-time 2019,
Beach Haven,2019-11-05 17:15:00,EST,13.79,45.73,29.63,97.2,8.39,2.35,8.11,3.21,,,BBP Real-time 2019,
Beach Haven,2019-11-05 17:30:00,EST,13.65,45.89,29.74,98.9,8.56,2.32,8.12,2.81,,,BBP Real-time 2019,
Beach Haven,2019-11-05 17:45:00,EST,13.59,45.82,29.69,99.2,8.6,2.29,8.12,3.12,,,BBP Real-time 2019,
Beach Haven,2019-11-05 18:00:00,EST,13.54,45.89,29.74,99.5,8.63,2.27,8.12,3.08,,,BBP Real-time 2019,
Beach Haven,2019-11-05 18:15:00,EST,13.52,45.89,29.74,99.1,8.6,2.23,8.12,2.96,,,BBP Real-time 2019,
Beach Haven,2019-11-05 18:30:00,EST,13.47,45.91,29.75,99.6,8.65,2.21,8.12,2.72,,,BBP Real-time 2019,
Beach Haven,2019-11-05 18:45:00,EST,13.39,45.96,29.78,100,8.7,2.18,8.13,2.72,,,BBP Real-time 2019,
Beach Haven,2019-11-05 19:00:00,EST,13.33,45.99,29.81,100.3,8.74,2.15,8.13,2.47,,,BBP Real-time 2019,
Beach Haven,2019-11-05 19:15:00,EST,13.28,46.02,29.82,100.2,8.74,2.12,8.13,2.4,,,BBP Real-time 2019,
Beach Haven,2019-11-05 19:30:00,EST,13.24,46.04,29.84,100.4,8.76,2.1,8.13,2.46,,,BBP Real-time 2019,
Beach Haven,2019-11-05 19:45:00,EST,13.19,46.08,29.86,101,8.82,2.07,8.14,2.45,,,BBP Real-time 2019,
Beach Haven,2019-11-05 20:00:00,EST,13.15,46.11,29.88,101.2,8.84,2.04,8.14,2.33,,,BBP Real-time 2019,
Beach Haven,2019-11-05 20:15:00,EST,13.12,46.14,29.9,100.8,8.81,2.01,8.13,2.34,,,BBP Real-time 2019,
Beach Haven,2019-11-05 20:30:00,EST,13.09,46.15,29.91,100.6,8.8,1.99,8.13,2.3,,,BBP Real-time 2019,
Beach Haven,2019-11-05 20:45:00,EST,13.05,46.15,29.91,100.5,8.8,1.97,8.13,2.41,,,BBP Real-time 2019,
Beach Haven,2019-11-05 21:00:00,EST,13.02,46.17,29.92,100.4,8.79,1.95,8.13,2.33,,,BBP Real-time 2019,
Beach Haven,2019-11-05 21:15:00,EST,12.99,46.16,29.92,100.1,8.78,1.92,8.13,2.14,,,BBP Real-time 2019,
Beach Haven,2019-11-05 21:30:00,EST,12.96,46.17,29.92,99.9,8.76,1.9,8.12,2.22,,,BBP Real-time 2019,
Beach Haven,2019-11-05 21:45:00,EST,12.93,46.18,29.92,99.9,8.76,1.88,8.12,2.13,,,BBP Real-time 2019,
Beach Haven,2019-11-05 22:00:00,EST,12.91,46.18,29.93,99.6,8.75,1.86,8.12,2.27,,,BBP Real-time 2019,
Beach Haven,2019-11-05 22:15:00,EST,12.89,46.19,29.94,99.4,8.73,1.85,8.12,2.22,,,BBP Real-time 2019,
Beach Haven,2019-11-05 22:30:00,EST,12.86,46.2,29.94,99.2,8.72,1.84,8.12,2.09,,,BBP Real-time 2019,
Beach Haven,2019-11-05 22:45:00,EST,12.82,46.2,29.94,99.4,8.74,1.83,8.12,2.12,,,BBP Real-time 2019,
